"Date & Time","Sender ID","Sender Type","Contact ID","Message ID","Content Type","Message Type","Content","Channel ID","Type","Sub Type"
"2023-11-05 08:17:27","1698086170918027","workflow","124075061","1699190247559141","attachment","outgoing","{""type"":""attachment"",""attachment"":{""size"":3435957,""mimeType"":""application/pdf"",""ext"":""pdf"",""fileName"":""01 Ficha TORITO OCTUBRE 2023.pdf"",""description"":"""",""type"":""file"",""isPending"":false,""isFileTypeSupported"":true,""url"":""https://production--bucket.s3-accelerate.amazonaws.com/files/58868/275674/1696529088202/01_ficha_torito_octubre_2023.pdf"",""hasExceededFileSizeLimit"":false}}","60516",,
"2023-11-05 08:17:38","1698086170918027","workflow","124075061","1699190258192502","text","outgoing","{""type"":""text"",""text"":""Cristian Esteban , revisa el catálogo completo en https://bit.ly/CatalogoTorito""}","60516",,
"2023-11-05 08:17:45","1698086170918027","workflow","124075061","1699190265465533","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""En Crosland ofrecemos diferentes opciones de compra para adaptarnos a tus necesidades y preferencias.\n\nComéntanos, cómo te gustaría hacer la compra y te brindaremos información sobre ello.\n\n(Selecciona una opción 👇)"",""replies"":[""Crédito financiado"",""Al Contado""]}","60516",,
"2023-11-05 13:57:42","124091019","contact","124091019","1699210662000000","text","incoming","{""type"":""text"",""text"":""Crédito financiado""}","111839",,
"2023-11-05 12:54:21","124108638","contact","124108638","1699206861000006","text","incoming","{""type"":""text"",""text"":""Deseo facilidades de pago""}","111839",,
"2023-11-05 02:54:01","124020462","contact","124020462","1699170841000000","text","incoming","{""type"":""text"",""text"":""Hola""}","111839",,
"2023-11-05 02:54:04","1698086170918027","workflow","124020462","1699170844232282","text","outgoing","{""type"":""text"",""text"":""¡Hola Mi Family🥰🥰🥰! 🏍️ ¡Qué bueno que te hayas puesto en contacto con nosotros en Crosland , importadores exclusivos de BAJAJ en el Perú! 😁""}","111839",,
"2023-11-05 02:54:07","1698086170918027","workflow","124020462","1699170847317947","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 07:52:26","124071478","contact","124071478","1699188746000006","text","incoming","{""type"":""text"",""text"":""Deseo facilidades de pago""}","111839",,
"2023-11-05 17:41:00","124134163","contact","124134163","1699224060000006","text","incoming","{""type"":""text"",""text"":""Quiero repuestos para mi Torito.""}","111839",,
"2023-11-05 17:41:02","124134167","contact","124134167","1699224062000003","text","incoming","{""type"":""text"",""text"":""Vi esto en Facebook...""}","111839",,
"2023-11-05 17:41:04","1698086170918027","workflow","124134167","1699224064804360","text","outgoing","{""type"":""text"",""text"":""¡Hola Miuler! 🏍️ ¡Qué bueno que te hayas puesto en contacto con nosotros en Crosland , importadores exclusivos de BAJAJ en el Perú! 😁""}","111839",,
"2023-11-05 17:41:07","1698086170918027","workflow","124134167","1699224067938022","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 17:41:23","124134167","contact","124134167","1699224083000000","text","incoming","{""type"":""text"",""text"":""Motos""}","111839",,
"2023-11-05 17:41:25","1698086170918027","workflow","124134167","1699224085923038","text","outgoing","{""type"":""text"",""text"":""🧐 No entendimos tu mensaje.""}","111839",,
"2023-11-05 17:41:28","1698086170918027","workflow","124134167","1699224088306758","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 17:41:36","124134167","contact","124134167","1699224096000000","text","incoming","{""type"":""text"",""text"":""Venta Motocicletas""}","111839",,
"2023-11-05 07:59:49","123994297","contact","123994297","1699189189000000","text","incoming","{""type"":""text"",""text"":""Marca de moto zonsheng\nModelo ZS200-A""}","111839",,
"2023-11-05 14:27:34","124120939","contact","124120939","1699212454000006","text","incoming","{""type"":""text"",""text"":""Quiero información sobre motos Bajaj""}","111839",,
"2023-11-05 14:28:23","124120998","contact","124120998","1699212503000006","text","incoming","{""type"":""text"",""text"":""Necesito repuestos para mi moto.""}","111839",,
"2023-11-05 12:49:26","124108127","contact","124108127","1699206566000006","text","incoming","{""type"":""text"",""text"":""Deseo facilidades de pago""}","111839",,
"2023-11-05 09:06:06","1698086170918027","workflow","124077774","1699193166597293","text","outgoing","{""type"":""text"",""text"":""¡Hola Luis.Luis.! 👋🏼 Solo quería recordarte que estuvimos esperando tu respuesta. 🤔""}","111839",,
"2023-11-05 09:06:09","1698086170918027","workflow","124077774","1699193169430778","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 15:24:35","124125398","contact","124125398","1699215875000000","text","incoming","{""type"":""text"",""text"":""Repuestos""}","111839",,
"2023-11-05 15:24:39","1698086170918027","workflow","124125398","1699215879031298","text","outgoing","{""type"":""text"",""text"":""¡Perfecto ..😊!🛵🏍️ \n¿Quieres dejar tu moto o mototaxi como nueva? \n\n¡Nosotros podemos ayudarte! 😃 En Crosland Store, contamos con los mejores repuestos originales BAJAJ para que puedas renovar tu vehículo.""}","111839",,
"2023-11-05 15:24:42","1698086170918027","workflow","124125398","1699215882036100","text","outgoing","{""type"":""text"",""text"":"".. ! Sabias que Crosland además de importar las motos BAJAJ, importa los repuestos originales. Entra a www.croslandrepuestos.com.pe escoge el año, marca y modelo de tu moto y consigue lo que necesitas rápido y fácil. Entregas a domicilios en máximo 3 días en Lima y 7 días en Provincia.\n\nSi quieres que te atienda un asesor especializado, marca el 01-2052805  opción 2 para darte la mejor atención""}","111839",,
"2023-11-05 15:24:44","1685654889562043","workflow","124125398","1699215884484940","text","outgoing","{""type"":""text"",""text"":""😊 ¡Gracias por comunicarte con Crosland Store, importadores exclusivos de BAJAJ en el Perú! 🏍️\n\nEn estos momentos nos encontramos fuera del horario de atención, pero no te preocupes, nos pondremos en contacto contigo tan pronto retornemos. ¡Gracias por tu paciencia y comprensión! 🙏🏼""}","111839",,
"2023-11-05 16:37:15","124130371","contact","124130371","1699220235000000","text","incoming","{""type"":""text"",""text"":""Buenas tardes""}","111839",,
"2023-11-05 16:37:17","1698086170918027","workflow","124130371","1699220237707565","text","outgoing","{""type"":""text"",""text"":""¡Hola 😊! 🏍️ ¡Qué bueno que te hayas puesto en contacto con nosotros en Crosland , importadores exclusivos de BAJAJ en el Perú! 😁""}","111839",,
"2023-11-05 16:37:20","1698086170918027","workflow","124130371","1699220240473068","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 16:37:31","124130371","contact","124130371","1699220251000000","text","incoming","{""type"":""text"",""text"":""Venta Motocicletas""}","111839",,
"2023-11-05 16:37:34","1698086170918027","workflow","124130371","1699220254308766","text","outgoing","{""type"":""text"",""text"":""😊 , BAJAJ tiene la moto que se ajusta a tus necesidades. Revisa nuestro catálogo.""}","111839",,
"2023-11-05 07:27:19","124068529","contact","124068529","1699187239000006","text","incoming","{""type"":""text"",""text"":""¿Qué promociones tienen este mes en motos?""}","111839",,
"2023-11-05 08:23:24","124076084","contact","124076084","1699190604000000","text","incoming","{""type"":""text"",""text"":""Venta mototaxi""}","111839",,
"2023-11-05 08:23:27","1698086170918027","workflow","124076084","1699190607496430","text","outgoing","{""type"":""text"",""text"":""🧐 No entendimos tu mensaje.""}","111839",,
"2023-11-05 08:23:29","1698086170918027","workflow","124076084","1699190609788921","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 08:23:50","124076084","contact","124076084","1699190630000000","text","incoming","{""type"":""text"",""text"":""Venta Mototaxis""}","111839",,
"2023-11-05 08:19:11","124075610","contact","124075610","1699190351000006","text","incoming","{""type"":""text"",""text"":""Deseo facilidades de pago""}","111839",,
"2023-11-05 14:07:21","124116370","contact","124116370","1699211241000006","text","incoming","{""type"":""text"",""text"":""Hola""}","111839",,
"2023-11-05 14:07:45","124116370","contact","124116370","1699211265000000","text","incoming","{""type"":""text"",""text"":""Buenas tardes""}","111839",,
"2023-11-05 04:58:39","1698086170918027","workflow","124033183","1699178319574624","text","outgoing","{""type"":""text"",""text"":""Perfecto . , para sacar un crédito los requisitos son:\n- Contar con una inicial MINIMA del 10% del valor de la moto que elijas\n- Presentar buen comportamiento de pago en el sistema financiero\n- No tener creditos activos con mas de 2 entidades financieras \n- Sustento de ingresos (puedes usar tus movimientos de Rappi 😉)\n- Tener DNI o Carnet de extranjería Vigente""}","111839",,
"2023-11-05 04:58:42","1679933058017917","workflow","124033183","1699178322114543","text","outgoing","{""type"":""text"",""text"":""😊 ¡Gracias por comunicarte con Crosland Store, importadores exclusivos de BAJAJ en el Perú! 🏍️\n\nEn estos momentos nos encontramos fuera del horario de atención, pero no te preocupes, nos pondremos en contacto contigo tan pronto retornemos. ¡Gracias por tu paciencia y comprensión! 🙏🏼""}","111839",,
"2023-11-05 18:45:13","124139778","contact","124139778","1699227913000006","text","incoming","{""type"":""text"",""text"":""Deseo facilidades de pago""}","111839",,
"2023-11-05 11:58:34","124102681","contact","124102681","1699203514000006","text","incoming","{""type"":""text"",""text"":""Quiero repuestos para mi Torito.""}","111839",,
"2023-11-05 11:19:59","1698086170918027","workflow","124091019","1699201199060971","text","outgoing","{""type"":""text"",""text"":""¡Hola EnmanuelEnmanuel! 👋🏼 Solo quería recordarte que estuvimos esperando tu respuesta. 🤔""}","111839",,
"2023-11-05 05:55:40","124042006","contact","124042006","1699181740000006","text","incoming","{""type"":""text"",""text"":""Quiero información sobre motos Bajaj""}","111839",,
"2023-11-05 16:38:39","124130371","contact","124130371","1699220319000000","attachment","incoming","{""type"":""attachment"",""attachment"":{""type"":""image"",""url"":""https://cdn.chatapi.net/whatsapp_cloud/111839/124130371/5c7c90aab92f601e24d05405e8760d25/File.jpg"",""isPending"":false,""mimeType"":""image/jpeg"",""fileName"":""File.jpg"",""ext"":""jpg"",""size"":""142620"",""mime"":""image/jpeg""}}","111839",,
"2023-11-05 16:38:42","1698086170918027","workflow","124130371","1699220322469899","text","outgoing","{""type"":""text"",""text"":""🧐 No entendimos tu mensaje.""}","111839",,
"2023-11-05 16:38:44","1698086170918027","workflow","124130371","1699220324868972","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""En Crosland ofrecemos diferentes opciones de compra para adaptarnos a tus necesidades y preferencias.\n\nComéntanos, cómo te gustaría hacer la compra y te brindaremos información sobre ello.\n\n(Selecciona una opción 👇)"",""replies"":[""Crédito financiado"",""Al Contado""]}","111839",,
"2023-11-05 16:38:47","124130371","contact","124130371","1699220327000000","text","incoming","{""type"":""text"",""text"":""Estoy interesado en esta moto""}","111839",,
"2023-11-05 16:38:49","1698086170918027","workflow","124130371","1699220329070232","text","outgoing","{""type"":""text"",""text"":""🧐 No entendimos tu mensaje.""}","111839",,
"2023-11-05 16:38:51","1679933058017917","workflow","124130371","1699220331616547","text","outgoing","{""type"":""text"",""text"":""😊 ¡Gracias por comunicarte con Crosland Store, importadores exclusivos de BAJAJ en el Perú! 🏍️\n\nEn estos momentos nos encontramos fuera del horario de atención, pero no te preocupes, nos pondremos en contacto contigo tan pronto retornemos. ¡Gracias por tu paciencia y comprensión! 🙏🏼""}","111839",,
"2023-11-05 16:39:09","124130371","contact","124130371","1699220349000000","text","incoming","{""type"":""text"",""text"":""Al Contado""}","111839",,
"2023-11-05 16:39:25","124130612","contact","124130612","1699220365000000","text","incoming","{""type"":""text"",""text"":""Buenas tatdes""}","111839",,
"2023-11-05 16:39:28","1698086170918027","workflow","124130612","1699220368196341","text","outgoing","{""type"":""text"",""text"":""¡Hola Jose Angel Martinez V! 🏍️ ¡Qué bueno que te hayas puesto en contacto con nosotros en Crosland , importadores exclusivos de BAJAJ en el Perú! 😁""}","111839",,
"2023-11-05 16:39:30","1698086170918027","workflow","124130612","1699220370897399","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 08:47:46","1698086170918027","workflow","124075061","1699192066255004","text","outgoing","{""type"":""text"",""text"":""¡Hola CristianCristian Esteban! 👋🏼 Solo quería recordarte que estuvimos esperando tu respuesta. 🤔""}","60516",,
"2023-11-05 08:47:47","1698086170918027","workflow","124075061","1699192067654346","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""En Crosland ofrecemos diferentes opciones de compra para adaptarnos a tus necesidades y preferencias.\n\nComéntanos, cómo te gustaría hacer la compra y te brindaremos información sobre ello.\n\n(Selecciona una opción 👇)"",""replies"":[""Crédito financiado"",""Al Contado""]}","60516",,
"2023-11-05 08:48:09","124079376","contact","124079376","1699192089000006","text","incoming","{""type"":""text"",""text"":""Quiero información sobre motos Bajaj""}","111839",,
"2023-11-05 08:16:01","1698086170918027","workflow","124070728","1699190161110102","text","outgoing","{""type"":""text"",""text"":""¡Hola MiguelMiguel! 👋🏼 Solo quería recordarte que estuvimos esperando tu respuesta. 🤔""}","111839",,
"2023-11-05 08:16:03","1698086170918027","workflow","124070728","1699190163866346","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 08:16:32","124075061","contact","124075061","1699190192099000","text","incoming","{""type"":""text"",""text"":""Ok""}","60516",,
"2023-11-05 08:16:35","1698086170918027","workflow","124075061","1699190195424337","text","outgoing","{""type"":""text"",""text"":""¡Hola Cristian Esteban! 🏍️ ¡Qué bueno que te hayas puesto en contacto con nosotros en Crosland , importadores exclusivos de BAJAJ en el Perú! 😁""}","60516",,
"2023-11-05 08:16:36","1698086170918027","workflow","124075061","1699190196802331","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","60516",,
"2023-11-05 17:43:12","124134167","contact","124134167","1699224192000000","text","incoming","{""type"":""text"",""text"":""Crédito financiado""}","111839",,
"2023-11-05 17:43:15","1698086170918027","workflow","124134167","1699224195022935","text","outgoing","{""type"":""text"",""text"":""Perfecto Miuler , para sacar un crédito los requisitos son:\n- Contar con una inicial MINIMA del 10% del valor de la moto que elijas\n- Presentar buen comportamiento de pago en el sistema financiero\n- No tener creditos activos con mas de 2 entidades financieras \n- Sustento de ingresos (puedes usar tus movimientos de Rappi 😉)\n- Tener DNI o Carnet de extranjería Vigente""}","111839",,
"2023-11-05 17:43:17","1679933058017917","workflow","124134167","1699224197889081","text","outgoing","{""type"":""text"",""text"":""😊 ¡Gracias por comunicarte con Crosland Store, importadores exclusivos de BAJAJ en el Perú! 🏍️\n\nEn estos momentos nos encontramos fuera del horario de atención, pero no te preocupes, nos pondremos en contacto contigo tan pronto retornemos. ¡Gracias por tu paciencia y comprensión! 🙏🏼""}","111839",,
"2023-11-05 08:07:36","1698086170918027","workflow","124069765","1699189656516883","text","outgoing","{""type"":""text"",""text"":""¡Hola aa! 👋🏼 Solo quería recordarte que estuvimos esperando tu respuesta. 🤔""}","111839",,
"2023-11-05 08:07:39","1698086170918027","workflow","124069765","1699189659170011","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 12:40:03","124107134","contact","124107134","1699206003000000","text","incoming","{""type"":""text"",""text"":""Hola""}","111839",,
"2023-11-05 12:40:02","124107134","contact","124107134","1699206002000000","text","incoming","{""type"":""text"",""text"":""Hol""}","111839",,
"2023-11-05 12:40:05","1698086170918027","workflow","124107134","1699206005335586","text","outgoing","{""type"":""text"",""text"":""¡Hola Nicolas! 🏍️ ¡Qué bueno que te hayas puesto en contacto con nosotros en Crosland , importadores exclusivos de BAJAJ en el Perú! 😁""}","111839",,
"2023-11-05 12:40:08","1698086170918027","workflow","124107134","1699206008535642","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 12:40:23","124107134","contact","124107134","1699206023000000","text","incoming","{""type"":""text"",""text"":""Venta Mototaxis""}","111839",,
"2023-11-05 12:40:26","1698086170918027","workflow","124107134","1699206026765449","text","outgoing","{""type"":""text"",""text"":"" Nicolas , BAJAJ tiene la moto que se ajusta a tus necesidades. Revisa nuestro catálogo.""}","111839",,
"2023-11-05 12:40:29","1698086170918027","workflow","124107134","1699206029185171","attachment","outgoing","{""type"":""attachment"",""attachment"":{""size"":3435957,""mimeType"":""application/pdf"",""ext"":""pdf"",""fileName"":""01 Ficha TORITO OCTUBRE 2023.pdf"",""description"":"""",""type"":""file"",""isPending"":false,""isFileTypeSupported"":true,""url"":""https://production--bucket.s3-accelerate.amazonaws.com/files/58868/275674/1696529088202/01_ficha_torito_octubre_2023.pdf"",""hasExceededFileSizeLimit"":false}}","111839",,
"2023-11-05 08:35:02","1698086170918027","workflow","124077511","1699191302225867","attachment","outgoing","{""type"":""attachment"",""attachment"":{""size"":3435957,""mimeType"":""application/pdf"",""ext"":""pdf"",""fileName"":""01 Ficha TORITO OCTUBRE 2023.pdf"",""description"":"""",""type"":""file"",""isPending"":false,""isFileTypeSupported"":true,""url"":""https://production--bucket.s3-accelerate.amazonaws.com/files/58868/275674/1696529088202/01_ficha_torito_octubre_2023.pdf"",""hasExceededFileSizeLimit"":false}}","111839",,
"2023-11-05 08:35:13","1698086170918027","workflow","124077511","1699191313498668","text","outgoing","{""type"":""text"",""text"":""🙂 , revisa el catálogo completo en https://bit.ly/CatalogoTorito""}","111839",,
"2023-11-05 02:54:40","124020462","contact","124020462","1699170880000000","text","incoming","{""type"":""text"",""text"":""Venta Motocicletas""}","111839",,
"2023-11-05 02:54:44","1698086170918027","workflow","124020462","1699170884794894","text","outgoing","{""type"":""text"",""text"":""Mi Family🥰🥰🥰 , BAJAJ tiene la moto que se ajusta a tus necesidades. Revisa nuestro catálogo.""}","111839",,
"2023-11-05 02:54:48","1698086170918027","workflow","124020462","1699170888957388","attachment","outgoing","{""type"":""attachment"",""attachment"":{""size"":2081232,""mimeType"":""application/pdf"",""ext"":""pdf"",""fileName"":""Catalogo Noviembre Motos.pdf"",""description"":"""",""type"":""file"",""isPending"":false,""isFileTypeSupported"":true,""url"":""https://production--bucket.s3-accelerate.amazonaws.com/files/58868/275674/1699046652395/catalogo_noviembre_motos.pdf"",""hasExceededFileSizeLimit"":false}}","111839",,
"2023-11-05 02:54:59","1698086170918027","workflow","124020462","1699170899585427","text","outgoing","{""type"":""text"",""text"":""Mi Family🥰🥰🥰 , revisa el catálogo completo en https://bit.ly/CatologoCS""}","111839",,
"2023-11-05 02:55:07","1698086170918027","workflow","124020462","1699170907845039","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""En Crosland ofrecemos diferentes opciones de compra para adaptarnos a tus necesidades y preferencias.\n\nComéntanos, cómo te gustaría hacer la compra y te brindaremos información sobre ello.\n\n(Selecciona una opción 👇)"",""replies"":[""Crédito financiado"",""Al Contado""]}","111839",,
"2023-11-05 16:39:49","124130612","contact","124130612","1699220389000000","text","incoming","{""type"":""text"",""text"":""Venta Mototaxis""}","111839",,
"2023-11-05 16:39:52","1698086170918027","workflow","124130612","1699220392825530","text","outgoing","{""type"":""text"",""text"":"" Jose Angel Martinez V , BAJAJ tiene la moto que se ajusta a tus necesidades. Revisa nuestro catálogo.""}","111839",,
"2023-11-05 16:39:55","1698086170918027","workflow","124130612","1699220395333661","attachment","outgoing","{""type"":""attachment"",""attachment"":{""size"":3435957,""mimeType"":""application/pdf"",""ext"":""pdf"",""fileName"":""01 Ficha TORITO OCTUBRE 2023.pdf"",""description"":"""",""type"":""file"",""isPending"":false,""isFileTypeSupported"":true,""url"":""https://production--bucket.s3-accelerate.amazonaws.com/files/58868/275674/1696529088202/01_ficha_torito_octubre_2023.pdf"",""hasExceededFileSizeLimit"":false}}","111839",,
"2023-11-05 16:40:06","1698086170918027","workflow","124130612","1699220406534407","text","outgoing","{""type"":""text"",""text"":""Jose Angel Martinez V , revisa el catálogo completo en https://bit.ly/CatalogoTorito""}","111839",,
"2023-11-05 16:40:14","1698086170918027","workflow","124130612","1699220414475808","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""En Crosland ofrecemos diferentes opciones de compra para adaptarnos a tus necesidades y preferencias.\n\nComéntanos, cómo te gustaría hacer la compra y te brindaremos información sobre ello.\n\n(Selecciona una opción 👇)"",""replies"":[""Crédito financiado"",""Al Contado""]}","111839",,
"2023-11-05 07:45:55","124070728","contact","124070728","1699188355000000","unsupported","incoming","{""type"":""unsupported"",""payload"":{""from"":""51925260758"",""id"":""wamid.HBgLNTE5MjUyNjA3NTgVAgASGCAwRjIyRTUyOEQzNTFCREVBMkRGQjhBNEM0OTNEQ0UzMgA="",""timestamp"":""1699188355"",""errors"":[{""code"":131051,""title"":""Message type is currently not supported.""}],""type"":""unsupported""}}","111839",,
"2023-11-05 07:45:57","1698086170918027","workflow","124070728","1699188357759202","text","outgoing","{""type"":""text"",""text"":""¡Hola Miguel! 🏍️ ¡Qué bueno que te hayas puesto en contacto con nosotros en Crosland , importadores exclusivos de BAJAJ en el Perú! 😁""}","111839",,
"2023-11-05 07:46:00","1698086170918027","workflow","124070728","1699188360987470","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 09:02:27","124081223","contact","124081223","1699192947000006","text","incoming","{""type"":""text"",""text"":""En cuanto esta""}","111839",,
"2023-11-05 12:26:29","124105669","contact","124105669","1699205189000006","text","incoming","{""type"":""text"",""text"":""Cremallera""}","111839",,
"2023-11-05 12:26:43","124105669","contact","124105669","1699205203000000","text","incoming","{""type"":""text"",""text"":""Para torito bajaj""}","111839",,
"2023-11-05 12:26:49","124105669","contact","124105669","1699205209000000","text","incoming","{""type"":""text"",""text"":""Año 2013""}","111839",,
"2023-11-05 12:26:55","124105669","contact","124105669","1699205215000000","text","incoming","{""type"":""text"",""text"":""Una sola bujia""}","111839",,
"2023-11-05 03:05:59","124021584","contact","124021584","1699171559000000","text","incoming","{""type"":""text"",""text"":""Enlace:\nhttps://fb.me/9MA6BUfX3\n\n¡Hola! Podrías darme más información de...""}","111839",,
"2023-11-05 03:06:02","1698086170918027","workflow","124021584","1699171562175119","text","outgoing","{""type"":""text"",""text"":""¡Hola Daniel! 🏍️ ¡Qué bueno que te hayas puesto en contacto con nosotros en Crosland , importadores exclusivos de BAJAJ en el Perú! 😁""}","111839",,
"2023-11-05 03:06:06","1698086170918027","workflow","124021584","1699171566316672","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 18:30:03","124138763","contact","124138763","1699227003000000","text","incoming","{""type"":""text"",""text"":""Buenas noches""}","111839",,
"2023-11-05 18:30:06","1698086170918027","workflow","124138763","1699227006251328","text","outgoing","{""type"":""text"",""text"":""¡Hola ESNAIDER! 🏍️ ¡Qué bueno que te hayas puesto en contacto con nosotros en Crosland , importadores exclusivos de BAJAJ en el Perú! 😁""}","111839",,
"2023-11-05 18:30:09","1698086170918027","workflow","124138763","1699227009163733","quick_reply","outgoing","{""type"":""quick_reply"",""title"":""¿Cómo te puedo ayudar el día de hoy?. 🤖\n\n➡️Venta Motocicletas\n➡️Venta Mototaxis\n➡️Repuestos\n➡️Accesorios\n➡️Status de Pedidos\n➡️Reclamos\n\n(Selecciona un botón 👇)"",""replies"":[""Venta Motocicletas"",""Venta Mototaxis"",""Repuestos"",""Accesorios"",""Status de Pedidos"",""Reclamos""]}","111839",,
"2023-11-05 15:25:49","124125495","contact","124125495","1699215949000006","text","incoming","{""type"":""text"",""text"":""Quiero información sobre motos Bajaj""}","111839",,
